agent_id,employee_code,agent_name,vendor_id,team,status,joined_at,updated_at,calls,accounts_called,total_duration_sec,avg_duration_sec,attributed_successful_payments,attributed_recovery,paying_accounts,recovery_per_call
AGT0000541,EMP00608,Rahul Verma,VND0000014,T1,SUSPENDED,2024-01-01 08:02:45,2026-01-18 00:40:16,85,85,37372,439.67058823529413,0.0,0.0,0.0,0.0
AGT0000631,EMP00226,Sneha Das,VND0000002,T1,ACTIVE,2025-01-09 12:34:23,2025-12-11 07:14:57,94,94,43915,467.1808510638298,0.0,0.0,0.0,0.0
AGT0000689,EMP00376,Neha Singh,VND0000002,T3,ACTIVE,2025-07-15 08:27:00,2026-05-10 20:48:43,86,86,39825,463.0813953488372,0.0,0.0,0.0,0.0
AGT0000276,EMP00629,Rahul Verma,VND0000002,T3,INACTIVE,2025-01-15 01:33:03,2026-02-06 00:43:39,74,74,31854,430.4594594594595,2.0,139877.26,2.0,1890.2332432432434
AGT0000129,EMP00355,Aarav Sharma,VND0000001,FIELD,ACTIVE,2025-05-11 17:26:24,2025-08-22 02:10:56,85,85,40447,475.84705882352944,3.0,208707.49,3.0,2455.3822352941174
AGT0000138,EMP00664,Neha Singh,VND0000011,T3,INACTIVE,2024-10-30 10:17:05,2025-03-29 16:44:47,87,87,41843,480.95402298850576,1.0,70442.64,1.0,809.6855172413793
AGT0000599,EMP00429,Vikram Shah,VND0000012,T2,ACTIVE,2025-07-12 13:48:09,2025-08-09 14:10:17,95,95,43472,457.6,1.0,103765.94,1.0,1092.273052631579
AGT0000242,EMP01021,Pooja Nair,VND0000002,T2,INACTIVE,2024-07-10 04:37:54,2025-07-19 02:32:10,70,70,32858,469.4,0.0,0.0,0.0,0.0
AGT0000264,EMP00957,Amit Kumar,VND0000012,FIELD,INACTIVE,2025-08-06 16:32:41,2025-11-17 04:56:42,93,93,41658,447.93548387096774,6.0,382615.23,6.0,4114.142258064516
AGT0000401,EMP00546,Rahul Verma,VND0000008,T3,ACTIVE,2025-08-31 06:07:17,2026-02-16 15:16:18,92,92,37849,411.4021739130435,0.0,0.0,0.0,0.0
AGT0000252,EMP00439,Sneha Das,VND0000004,T3,INACTIVE,2025-07-18 12:02:56,2025-10-21 02:50:11,81,81,39059,482.2098765432099,3.0,267138.13,3.0,3298.0016049382716
AGT0000425,EMP00805,Vikram Shah,VND0000008,DIGITAL,ACTIVE,2024-12-25 20:11:59,2026-07-22 16:27:50,106,105,50614,477.49056603773585,1.0,134033.95,1.0,1264.4712264150944
AGT0000385,EMP00390,Vikram Shah,VND0000009,DIGITAL,ACTIVE,2024-01-15 05:29:41,2026-02-23 20:52:15,97,97,45557,469.659793814433,0.0,0.0,0.0,0.0
AGT0000511,EMP00872,Neha Singh,VND0000004,T3,INACTIVE,2025-06-02 17:14:24,2025-11-23 00:29:57,82,82,37241,454.1585365853659,0.0,0.0,0.0,0.0
AGT0000383,EMP00329,Neha Singh,VND0000014,DIGITAL,SUSPENDED,2024-09-07 09:05:34,2025-01-20 21:19:09,85,85,40088,471.6235294117647,5.0,359827.67000000004,4.0,4233.266705882354
AGT0000527,EMP00698,Sneha Das,VND0000002,T3,ACTIVE,2025-03-28 03:40:33,2026-04-22 00:14:10,102,101,40655,398.578431372549,2.0,217068.66,2.0,2128.124117647059
AGT0000149,EMP00931,Vikram Shah,VND0000003,T1,INACTIVE,2025-04-10 21:39:08,2026-06-13 01:42:04,87,87,39808,457.5632183908046,1.0,40659.97,1.0,467.35597701149425
AGT0000590,EMP00087,Rohan Patel,VND0000010,T1,ACTIVE,2024-09-08 20:54:47,2025-03-26 10:03:36,96,96,43428,452.375,2.0,212248.86,2.0,2210.925625
AGT0000137,EMP00557,Vikram Shah,VND0000010,T1,SUSPENDED,2024-05-28 21:42:26,2025-09-11 04:37:36,95,93,44034,463.5157894736842,1.0,90287.5,1.0,950.3947368421053
AGT0000289,EMP00671,Amit Kumar,VND0000014,DIGITAL,SUSPENDED,2024-08-13 19:25:23,2025-09-07 20:33:18,93,93,44103,474.2258064516129,3.0,320423.19,3.0,3445.41064516129
AGT0000179,EMP00881,Neha Singh,VND0000012,FIELD,INACTIVE,2024-04-09 15:26:36,2025-05-05 23:42:38,76,76,34394,452.55263157894734,3.0,146557.36,3.0,1928.3863157894734
AGT0000144,EMP00487,Ananya Rao,VND0000014,T2,INACTIVE,2025-05-30 22:32:40,2025-08-06 13:13:57,102,102,49049,480.87254901960785,1.0,113720.0,1.0,1114.9019607843138
AGT0000583,EMP00854,Amit Kumar,VND0000012,FIELD,ACTIVE,2024-09-16 02:40:49,2026-05-24 07:49:10,97,97,46063,474.87628865979383,1.0,55749.2,1.0,574.7340206185567
AGT0000491,EMP01027,Vikram Shah,VND0000012,T2,ACTIVE,2025-07-10 08:16:46,2026-03-13 11:14:31,85,85,41518,488.4470588235294,2.0,140321.0,2.0,1650.835294117647
AGT0000991,EMP00755,Priya Mehta,VND0000003,T3,INACTIVE,2025-05-22 09:55:55,2026-04-11 11:16:05,90,90,43296,481.06666666666666,1.0,36195.24,1.0,402.1693333333333
AGT0000828,EMP00647,Pooja Nair,VND0000008,T3,INACTIVE,2024-06-13 19:33:16,2026-05-16 04:38:58,90,90,40272,447.46666666666664,4.0,296289.13,4.0,3292.1014444444445
AGT0000858,EMP01075,Sneha Das,VND0000004,T3,INACTIVE,2024-04-15 01:25:39,2026-03-28 22:42:04,93,92,40916,439.9569892473118,1.0,93710.14,1.0,1007.6359139784946
AGT0000299,EMP00596,Neha Singh,VND0000011,T1,ACTIVE,2025-01-23 14:35:34,2026-03-01 02:00:43,111,111,52766,475.3693693693694,5.0,349551.36,5.0,3149.111351351351
AGT0000853,EMP00484,Amit Kumar,VND0000011,T3,INACTIVE,2024-07-18 09:05:54,2025-01-22 08:20:21,97,96,43656,450.0618556701031,1.0,5252.59,1.0,54.150412371134024
AGT0000893,EMP00624,Ananya Rao,VND0000013,T1,ACTIVE,2025-11-05 14:31:56,2026-06-22 19:43:08,94,94,41445,440.90425531914894,2.0,164496.49,2.0,1749.962659574468
AGT0000652,EMP00188,Amit Kumar,VND0000014,DIGITAL,SUSPENDED,2025-11-03 03:40:06,2026-01-09 12:21:13,74,74,33229,449.0405405405405,1.0,28362.83,1.0,383.28148648648653
AGT0000186,EMP00212,Pooja Nair,VND0000011,T3,ACTIVE,2025-02-12 07:55:04,2025-08-15 03:48:16,89,89,38716,435.0112359550562,1.0,100175.08,1.0,1125.5626966292134
AGT0000349,EMP00782,Rahul Verma,VND0000004,T1,INACTIVE,2024-04-13 21:41:35,2026-02-16 15:51:10,98,98,45619,465.5,3.0,344372.52999999997,3.0,3514.005408163265
AGT0000020,EMP00433,Aarav Sharma,VND0000007,FIELD,INACTIVE,2024-02-22 02:28:34,2025-12-04 05:40:51,78,78,33983,435.6794871794872,1.0,128544.94,1.0,1648.0120512820513
AGT0000740,EMP00062,Priya Mehta,VND0000011,T1,SUSPENDED,2025-02-11 17:50:45,2025-09-20 09:59:36,95,95,40425,425.5263157894737,1.0,93260.49,1.0,981.6893684210527
AGT0000321,EMP00093,Rahul Verma,VND0000014,T2,INACTIVE,2024-01-30 21:46:45,2025-07-29 22:52:37,76,76,35023,460.82894736842104,2.0,65595.14,2.0,863.093947368421
AGT0000056,EMP00671,Amit Kumar,VND0000004,T3,INACTIVE,2024-12-08 18:19:59,2026-02-28 08:55:50,81,81,36912,455.7037037037037,2.0,262968.82,2.0,3246.528641975309
AGT0000250,EMP00427,Rahul Verma,VND0000012,T1,SUSPENDED,2024-09-22 16:11:31,2026-03-27 06:11:03,91,90,40742,447.7142857142857,0.0,0.0,0.0,0.0
AGT0000967,EMP00174,Vikram Shah,VND0000004,T1,SUSPENDED,2024-04-10 09:08:38,2025-09-29 08:13:19,78,78,37230,477.3076923076923,1.0,135219.39,1.0,1733.5819230769232
AGT0000033,EMP00264,Pooja Nair,VND0000006,T1,SUSPENDED,2025-02-19 20:35:45,2025-04-05 18:02:56,83,83,35343,425.8192771084337,3.0,178020.48,3.0,2144.825060240964
AGT0000373,EMP00181,Rahul Verma,VND0000004,T2,ACTIVE,2024-10-14 18:47:06,2025-05-25 16:24:32,87,87,41845,480.97701149425285,3.0,304243.48,3.0,3497.0514942528735
AGT0000563,EMP01008,Sneha Das,VND0000005,T3,SUSPENDED,2024-12-03 00:57:24,2025-06-12 09:39:35,97,97,49170,506.9072164948454,2.0,127905.67,2.0,1318.6151546391752
AGT0000287,EMP00248,Sneha Das,VND0000004,T2,INACTIVE,2024-01-23 14:46:46,2025-06-04 15:11:53,61,61,29103,477.0983606557377,0.0,0.0,0.0,0.0
AGT0000884,EMP00951,Sneha Das,VND0000006,T3,SUSPENDED,2024-07-02 16:29:10,2026-05-01 23:17:46,83,83,38052,458.4578313253012,2.0,143386.26,1.0,1727.5453012048195
AGT0000721,EMP00657,Ananya Rao,VND0000009,DIGITAL,ACTIVE,2024-07-18 20:01:02,2025-01-09 16:07:13,97,97,43264,446.02061855670104,2.0,145786.11,2.0,1502.9495876288659
AGT0000037,EMP00497,Pooja Nair,VND0000014,FIELD,INACTIVE,2025-03-01 17:45:56,2026-05-10 11:00:23,81,81,33991,419.641975308642,1.0,71296.43,1.0,880.2028395061727
AGT0000600,EMP00759,Rahul Verma,VND0000004,FIELD,ACTIVE,2025-03-02 06:58:53,2025-02-24 13:18:23,86,86,38551,448.2674418604651,1.0,101165.51,1.0,1176.3431395348837
AGT0000914,EMP00852,Vikram Shah,VND0000005,T2,ACTIVE,2025-04-10 18:03:13,2025-12-09 08:44:53,95,95,38911,409.58947368421053,1.0,38446.68,1.0,404.7018947368421
AGT0000311,EMP00254,Aarav Sharma,VND0000008,T2,INACTIVE,2025-02-12 01:09:48,2025-02-07 19:26:08,93,93,45292,487.01075268817203,0.0,0.0,0.0,0.0
AGT0000420,EMP00889,Sneha Das,VND0000007,FIELD,SUSPENDED,2025-07-16 05:45:07,2025-05-04 12:15:12,98,98,49573,505.8469387755102,1.0,96532.29,1.0,985.0233673469387
AGT0000290,EMP00695,Rahul Verma,VND0000005,T1,ACTIVE,2025-07-22 17:45:25,2025-03-27 07:56:35,97,97,44786,461.7113402061856,2.0,233593.91999999998,2.0,2408.184742268041
AGT0000652,EMP00438,Rohan Patel,VND0000002,T2,SUSPENDED,2024-01-10 22:19:36,2025-09-16 08:48:35,74,74,33229,449.0405405405405,1.0,28362.83,1.0,383.28148648648653
AGT0000443,EMP00532,Rahul Verma,VND0000006,T1,ACTIVE,2024-02-04 03:27:22,2025-04-08 09:11:01,97,96,44187,455.5360824742268,1.0,127228.15,1.0,1311.630412371134
AGT0000446,EMP00727,Sneha Das,VND0000002,DIGITAL,INACTIVE,2025-02-08 10:14:48,2026-06-03 11:16:32,97,97,41467,427.49484536082474,2.0,145651.11,2.0,1501.5578350515461
AGT0000118,EMP00347,Rohan Patel,VND0000008,FIELD,ACTIVE,2024-04-24 02:56:36,2025-02-28 22:16:12,103,103,43997,427.15533980582524,2.0,139026.81,2.0,1349.774854368932
AGT0000101,EMP00174,Amit Kumar,VND0000008,T3,ACTIVE,2025-10-05 01:30:17,2025-03-04 16:56:46,81,81,38987,481.320987654321,5.0,307755.21,5.0,3799.4470370370373
AGT0000410,EMP00750,Amit Kumar,VND0000008,FIELD,INACTIVE,2025-09-10 02:55:07,2026-05-05 02:59:41,88,88,41765,474.60227272727275,0.0,0.0,0.0,0.0
AGT0000197,EMP00807,Rohan Patel,VND0000015,T1,ACTIVE,2025-01-04 10:04:39,2025-08-05 23:54:58,83,83,36069,434.56626506024094,2.0,62703.73,2.0,755.4666265060241
AGT0000430,EMP00534,Priya Mehta,VND0000011,T1,ACTIVE,2025-09-15 21:17:00,2025-03-20 02:36:11,92,92,44509,483.79347826086956,1.0,82552.72,1.0,897.3121739130435
AGT0000849,EMP00221,Pooja Nair,VND0000013,FIELD,ACTIVE,2025-01-15 07:59:00,2025-09-16 10:47:17,79,79,35457,448.82278481012656,3.0,287792.95,3.0,3642.9487341772156
AGT0000831,EMP00118,Pooja Nair,VND0000006,T2,SUSPENDED,2024-05-19 22:05:36,2025-07-31 12:57:09,83,83,37405,450.66265060240966,1.0,68725.92,1.0,828.0231325301205
AGT0000361,EMP00443,Sneha Das,VND0000011,DIGITAL,ACTIVE,2025-10-13 17:31:34,2025-11-09 20:25:05,100,100,44536,445.36,0.0,0.0,0.0,0.0
AGT0000029,EMP00973,Sneha Das,VND0000014,DIGITAL,SUSPENDED,2024-08-06 14:25:26,2025-11-20 05:59:28,88,88,37877,430.42045454545456,0.0,0.0,0.0,0.0
AGT0000637,EMP01077,Vikram Shah,VND0000005,T1,SUSPENDED,2024-11-28 10:57:11,2025-05-04 09:05:41,83,83,34322,413.51807228915663,1.0,50843.37,1.0,612.5707228915663
AGT0000041,EMP00301,Vikram Shah,VND0000011,T3,ACTIVE,2025-04-01 03:37:32,2025-08-13 16:03:06,101,100,46944,464.7920792079208,1.0,52183.8,1.0,516.671287128713
AGT0000537,EMP00457,Neha Singh,VND0000011,T3,SUSPENDED,2024-06-07 00:30:33,2025-02-22 09:52:47,79,79,37470,474.30379746835445,2.0,62836.84,2.0,795.4030379746835
AGT0000077,EMP00050,Neha Singh,VND0000012,FIELD,INACTIVE,2024-08-04 07:14:07,2026-08-03 14:18:18,86,86,40414,469.93023255813955,2.0,69677.66,2.0,810.2053488372094
AGT0000330,EMP00439,Vikram Shah,VND0000012,DIGITAL,ACTIVE,2024-06-11 10:39:34,2025-07-14 16:49:58,69,69,33007,478.3623188405797,2.0,187185.9,2.0,2712.8391304347824
AGT0000380,EMP00024,Rahul Verma,VND0000014,T3,SUSPENDED,2025-08-08 08:01:10,2025-10-07 18:14:37,76,76,33209,436.9605263157895,1.0,54471.62,1.0,716.7318421052632
AGT0000838,EMP01018,Rohan Patel,VND0000005,T2,ACTIVE,2025-07-23 19:15:10,2025-06-03 18:59:30,80,80,33480,418.5,0.0,0.0,0.0,0.0
AGT0000049,EMP00399,Amit Kumar,VND0000004,T2,ACTIVE,2025-08-27 19:40:52,2025-10-10 04:56:09,81,81,37775,466.358024691358,2.0,78011.97,2.0,963.1107407407408
AGT0000976,EMP00351,Sneha Das,VND0000010,T3,ACTIVE,2025-05-25 20:41:09,2025-06-18 01:16:27,97,97,43475,448.1958762886598,2.0,51072.83,2.0,526.5240206185567
AGT0000708,EMP00748,Vikram Shah,VND0000003,T3,ACTIVE,2024-08-22 17:13:02,2026-05-09 19:46:22,78,77,31150,399.35897435897436,1.0,89064.06,1.0,1141.846923076923
AGT0000140,EMP00971,Aarav Sharma,VND0000015,FIELD,ACTIVE,2025-06-26 09:27:46,2025-12-04 12:06:06,93,93,42182,453.5698924731183,1.0,141975.64,1.0,1526.6197849462367
AGT0000065,EMP00580,Vikram Shah,VND0000015,T2,SUSPENDED,2025-03-05 10:48:28,2026-01-24 01:51:56,90,90,40379,448.65555555555557,2.0,106915.73999999999,2.0,1187.9526666666666
AGT0000459,EMP00344,Ananya Rao,VND0000003,FIELD,ACTIVE,2024-02-11 01:35:17,2025-11-27 20:58:01,86,86,38686,449.83720930232556,1.0,109682.73,1.0,1275.3805813953488
AGT0000514,EMP00629,Ananya Rao,VND0000004,T3,ACTIVE,2024-02-04 20:28:04,2025-09-01 17:59:21,94,94,46619,495.9468085106383,8.0,537817.7,8.0,5721.464893617021
AGT0000675,EMP00468,Rahul Verma,VND0000009,T1,ACTIVE,2024-08-02 22:27:57,2026-07-01 01:43:39,77,77,36200,470.12987012987014,0.0,0.0,0.0,0.0
AGT0000095,EMP00287,Pooja Nair,VND0000004,T2,INACTIVE,2024-12-04 11:05:17,2025-12-04 22:53:34,82,81,38760,472.6829268292683,0.0,0.0,0.0,0.0
AGT0000869,EMP00778,Rahul Verma,VND0000004,FIELD,INACTIVE,2025-09-09 17:48:21,2025-07-04 21:51:28,98,98,46683,476.35714285714283,1.0,127188.58,1.0,1297.8426530612246
AGT0000601,EMP00938,Vikram Shah,VND0000015,FIELD,INACTIVE,2024-09-15 01:46:08,2026-06-05 21:42:30,107,107,51716,483.32710280373834,2.0,61633.57,2.0,576.0146728971963
AGT0000632,EMP00116,Ananya Rao,VND0000014,T1,ACTIVE,2024-03-03 11:49:06,2025-03-19 11:41:21,82,82,35524,433.219512195122,1.0,120697.74,1.0,1471.9236585365854
AGT0000631,EMP00989,Amit Kumar,VND0000007,FIELD,ACTIVE,2025-01-25 16:50:21,2025-12-02 08:14:48,94,94,43915,467.1808510638298,0.0,0.0,0.0,0.0
AGT0000036,EMP00729,Amit Kumar,VND0000004,T3,ACTIVE,2025-01-03 15:50:51,2025-10-26 16:46:01,98,98,46492,474.40816326530614,3.0,270383.66,3.0,2759.01693877551
AGT0000994,EMP00335,Aarav Sharma,VND0000007,T1,INACTIVE,2024-06-12 15:37:28,2025-02-04 23:23:41,94,94,39294,418.02127659574467,1.0,82713.23,1.0,879.9279787234042
AGT0000236,EMP00283,Sneha Das,VND0000007,T1,ACTIVE,2025-03-26 08:22:14,2025-09-18 09:33:36,97,96,50481,520.4226804123712,1.0,96537.6,1.0,995.2329896907218
AGT0000574,EMP00717,Sneha Das,VND0000003,T1,INACTIVE,2025-07-19 15:33:31,2025-08-03 07:18:28,94,94,44782,476.40425531914894,2.0,130554.47,2.0,1388.8773404255319
AGT0000511,EMP01075,Sneha Das,VND0000014,T1,SUSPENDED,2025-08-20 12:20:47,2025-11-24 16:29:26,82,82,37241,454.1585365853659,0.0,0.0,0.0,0.0
AGT0000045,EMP00957,Priya Mehta,VND0000006,FIELD,SUSPENDED,2024-08-12 17:18:41,2025-07-14 07:02:25,92,92,40562,440.89130434782606,2.0,246408.16,2.0,2678.3495652173915
AGT0000213,EMP00745,Amit Kumar,VND0000015,T3,ACTIVE,2025-01-28 06:51:12,2026-04-14 17:05:22,84,84,39818,474.0238095238095,0.0,0.0,0.0,0.0
AGT0000536,EMP00232,Rohan Patel,VND0000015,T1,SUSPENDED,2024-05-18 14:11:48,2026-02-12 22:15:44,80,80,37378,467.225,1.0,15351.54,1.0,191.89425
AGT0000221,EMP00458,Rohan Patel,VND0000001,T1,INACTIVE,2025-04-04 21:34:49,2025-10-04 06:19:43,81,81,36129,446.037037037037,0.0,0.0,0.0,0.0
AGT0000580,EMP00100,Pooja Nair,VND0000009,FIELD,ACTIVE,2024-04-14 07:28:15,2025-02-27 23:54:25,82,82,35123,428.3292682926829,2.0,224151.34000000003,2.0,2733.5529268292685
AGT0000614,EMP00822,Ananya Rao,VND0000001,FIELD,INACTIVE,2024-12-07 21:36:07,2025-04-03 17:52:24,67,67,30824,460.05970149253733,0.0,0.0,0.0,0.0
AGT0000997,EMP00886,Rohan Patel,VND0000004,T2,INACTIVE,2025-07-15 06:27:12,2026-01-11 11:16:11,91,91,45064,495.2087912087912,1.0,88212.12,1.0,969.363956043956
AGT0000295,EMP00501,Aarav Sharma,VND0000013,T1,INACTIVE,2024-11-13 05:27:48,2025-03-20 07:52:16,92,91,44983,488.94565217391306,3.0,273703.85,3.0,2975.0418478260867
AGT0000346,EMP00897,Sneha Das,VND0000013,DIGITAL,SUSPENDED,2025-10-24 10:55:58,2026-04-04 23:02:14,97,97,44911,463.0,0.0,0.0,0.0,0.0
AGT0000549,EMP00258,Aarav Sharma,VND0000014,T3,ACTIVE,2024-04-21 16:02:40,2026-01-11 12:20:02,75,75,32269,430.25333333333333,1.0,39819.66,1.0,530.9288
AGT0000066,EMP00233,Ananya Rao,VND0000015,T1,SUSPENDED,2025-03-22 14:58:27,2026-02-08 19:46:08,80,80,36297,453.7125,1.0,73579.68,1.0,919.7459999999999
AGT0000821,EMP00351,Rahul Verma,VND0000015,FIELD,INACTIVE,2025-06-03 18:18:21,2025-12-10 12:13:40,82,82,35388,431.5609756097561,2.0,194347.0,2.0,2370.0853658536585
AGT0000379,EMP00477,Rohan Patel,VND0000010,T3,ACTIVE,2024-07-26 14:35:19,2025-06-17 22:09:16,93,92,37991,408.505376344086,0.0,0.0,0.0,0.0
AGT0000502,EMP01059,Priya Mehta,VND0000006,T3,SUSPENDED,2025-05-04 12:43:42,2026-04-17 05:18:06,102,102,50368,493.80392156862746,2.0,87269.22,2.0,855.5805882352942
AGT0000800,EMP00383,Pooja Nair,VND0000011,T2,INACTIVE,2025-01-04 00:40:55,2025-10-10 22:36:59,92,92,42184,458.5217391304348,1.0,44970.2,1.0,488.8065217391304
AGT0000352,EMP00134,Amit Kumar,VND0000003,T2,ACTIVE,2024-06-15 07:21:14,2025-06-02 15:02:38,87,87,42244,485.5632183908046,1.0,48975.13,1.0,562.9325287356321
AGT0000250,EMP00836,Sneha Das,VND0000008,T3,INACTIVE,2024-08-30 12:45:08,2025-03-14 15:38:32,91,90,40742,447.7142857142857,0.0,0.0,0.0,0.0
AGT0000529,EMP00485,Neha Singh,VND0000005,T3,ACTIVE,2025-03-30 05:42:50,2026-05-15 00:59:01,89,89,41125,462.07865168539325,2.0,154100.37,2.0,1731.464831460674
AGT0000096,EMP00419,Amit Kumar,VND0000008,DIGITAL,SUSPENDED,2025-01-16 07:39:43,2026-04-01 19:48:37,89,88,42027,472.2134831460674,2.0,198051.88,2.0,2225.3020224719103
AGT0000546,EMP00652,Vikram Shah,VND0000006,DIGITAL,INACTIVE,2024-03-28 12:07:26,2026-06-10 20:26:19,95,94,43907,462.17894736842106,2.0,130495.56,2.0,1373.6374736842106
AGT0000343,EMP00263,Priya Mehta,VND0000005,T3,SUSPENDED,2025-11-19 06:49:08,2025-01-12 01:41:27,84,84,35724,425.2857142857143,1.0,66385.83,1.0,790.3075
AGT0000605,EMP00356,Amit Kumar,VND0000001,FIELD,INACTIVE,2025-10-08 22:39:12,2026-04-27 12:40:05,91,91,39463,433.65934065934067,1.0,115840.12,1.0,1272.9683516483517
AGT0000575,EMP00329,Neha Singh,VND0000003,DIGITAL,ACTIVE,2024-01-05 06:52:08,2025-10-25 08:52:19,84,84,37102,441.6904761904762,0.0,0.0,0.0,0.0
AGT0000132,EMP00219,Aarav Sharma,VND0000001,FIELD,INACTIVE,2024-05-06 05:13:16,2025-04-03 11:40:03,85,85,36854,433.5764705882353,2.0,212563.4,2.0,2500.745882352941
AGT0000483,EMP00338,Aarav Sharma,VND0000006,DIGITAL,ACTIVE,2024-06-23 06:56:23,2025-09-21 02:56:43,92,92,39919,433.9021739130435,1.0,23870.71,1.0,259.46423913043475
AGT0000420,EMP00147,Rohan Patel,VND0000003,T1,INACTIVE,2024-06-02 10:18:01,2026-06-21 21:22:52,98,98,49573,505.8469387755102,1.0,96532.29,1.0,985.0233673469387
AGT0000360,EMP00209,Neha Singh,VND0000009,T3,ACTIVE,2025-10-19 22:24:29,2025-08-05 08:40:09,73,73,34648,474.63013698630135,3.0,247752.24,3.0,3393.866301369863
AGT0000540,EMP00146,Amit Kumar,VND0000004,T3,ACTIVE,2025-11-17 05:45:57,2025-06-13 15:26:37,106,106,43894,414.0943396226415,2.0,22591.120000000003,2.0,213.12377358490568
AGT0000286,EMP00109,Amit Kumar,VND0000008,T2,INACTIVE,2024-04-20 07:57:49,2025-02-22 15:59:18,77,76,32762,425.4805194805195,0.0,0.0,0.0,0.0
AGT0000486,EMP00612,Rahul Verma,VND0000010,DIGITAL,SUSPENDED,2025-09-26 22:48:46,2025-03-09 20:25:14,79,79,36434,461.1898734177215,5.0,337467.19,5.0,4271.736582278481
AGT0000774,EMP00620,Amit Kumar,VND0000010,T3,ACTIVE,2024-08-07 23:42:05,2025-06-10 12:43:25,100,99,44808,448.08,1.0,25760.0,1.0,257.6
AGT0000758,EMP01039,Aarav Sharma,VND0000011,T3,INACTIVE,2025-02-27 06:25:11,2025-05-10 13:04:38,81,80,36620,452.0987654320988,0.0,0.0,0.0,0.0
AGT0000152,EMP00192,Pooja Nair,VND0000008,T1,INACTIVE,2024-04-08 03:44:44,2025-09-28 18:08:09,93,93,42488,456.86021505376345,2.0,153144.86,2.0,1646.7189247311826
AGT0000651,EMP00919,Rohan Patel,VND0000012,DIGITAL,SUSPENDED,2025-07-19 04:49:02,2026-03-11 11:38:32,97,97,46495,479.3298969072165,2.0,87950.36,2.0,906.7047422680413
AGT0000483,EMP00081,Aarav Sharma,VND0000014,DIGITAL,ACTIVE,2024-06-17 17:07:59,2025-12-30 23:14:06,92,92,39919,433.9021739130435,1.0,23870.71,1.0,259.46423913043475
AGT0000479,EMP00423,Rahul Verma,VND0000003,DIGITAL,SUSPENDED,2024-06-25 19:37:03,2026-06-22 23:19:45,94,94,40914,435.25531914893617,2.0,156793.86,2.0,1668.0197872340425
AGT0000452,EMP00900,Sneha Das,VND0000003,T1,ACTIVE,2024-10-17 01:22:50,2025-11-28 02:39:58,97,97,50472,520.3298969072165,1.0,38918.53,1.0,401.2219587628866
AGT0000810,EMP00285,Sneha Das,VND0000012,FIELD,ACTIVE,2025-08-06 22:53:05,2025-10-07 22:33:09,88,88,38065,432.5568181818182,2.0,170177.28,2.0,1933.8327272727272
AGT0000532,EMP00005,Sneha Das,VND0000013,T2,SUSPENDED,2025-07-27 21:16:00,2025-12-29 05:21:13,103,102,47627,462.3980582524272,0.0,0.0,0.0,0.0
AGT0000597,EMP00384,Aarav Sharma,VND0000006,DIGITAL,SUSPENDED,2025-06-10 11:15:37,2025-04-08 15:19:33,80,80,37258,465.725,1.0,16936.79,1.0,211.709875
AGT0000590,EMP00381,Amit Kumar,VND0000010,FIELD,INACTIVE,2025-11-21 06:39:26,2025-01-21 19:19:21,96,96,43428,452.375,2.0,212248.86,2.0,2210.925625
AGT0000510,EMP00040,Ananya Rao,VND0000009,T1,INACTIVE,2025-08-02 18:56:57,2025-05-03 00:18:42,86,86,37112,431.5348837209302,2.0,108944.96,2.0,1266.8018604651163
AGT0000146,EMP00122,Aarav Sharma,VND0000013,T2,ACTIVE,2025-04-01 07:41:56,2025-01-23 00:57:15,105,105,50612,482.0190476190476,0.0,0.0,0.0,0.0
AGT0000018,EMP00279,Rahul Verma,VND0000009,FIELD,ACTIVE,2024-12-20 02:34:14,2026-01-13 08:07:51,75,75,31808,424.1066666666667,0.0,0.0,0.0,0.0
AGT0000205,EMP00790,Amit Kumar,VND0000011,T2,ACTIVE,2024-08-05 04:15:11,2026-04-28 19:50:27,80,80,37954,474.425,0.0,0.0,0.0,0.0
AGT0000870,EMP00869,Rohan Patel,VND0000015,T3,ACTIVE,2024-07-16 13:07:32,2025-06-24 11:57:40,90,90,42060,467.3333333333333,1.0,92652.34,1.0,1029.4704444444444
AGT0000485,EMP00361,Aarav Sharma,VND0000007,DIGITAL,INACTIVE,2025-09-28 11:08:02,2025-06-23 02:28:11,76,76,36635,482.0394736842105,2.0,69723.53,2.0,917.4148684210526
AGT0000561,EMP00034,Pooja Nair,VND0000011,T1,ACTIVE,2025-08-18 14:43:25,2025-03-27 06:20:30,97,96,42867,441.92783505154637,3.0,319778.35,3.0,3296.6840206185566
AGT0000969,EMP00085,Rahul Verma,VND0000009,FIELD,ACTIVE,2024-02-27 20:25:25,2026-05-11 09:08:21,89,89,41053,461.2696629213483,2.0,121028.01,2.0,1359.8652808988763
AGT0000583,EMP00607,Rahul Verma,VND0000012,T3,SUSPENDED,2025-03-05 01:14:50,2025-04-12 17:28:53,97,97,46063,474.87628865979383,1.0,55749.2,1.0,574.7340206185567
AGT0000837,EMP00135,Ananya Rao,VND0000002,T2,INACTIVE,2024-11-02 22:18:51,2025-05-18 10:07:55,70,70,33527,478.95714285714286,0.0,0.0,0.0,0.0
AGT0000210,EMP00461,Amit Kumar,VND0000015,T2,ACTIVE,2024-05-21 01:10:37,2025-11-16 14:46:40,79,79,36341,460.0126582278481,0.0,0.0,0.0,0.0
